0.061417,0.44719,0.10345,0.98633
0.072441,0.43234,0.13793,0.98633
0.085039,0.41419,0.13793,0.98633
0.094488,0.39521,0.17241,0.98633
0.10236,0.37706,0.17241,0.98535
0.10709,0.35396,0.2069,0.98535
0.11339,0.33086,0.2069,0.98535
0.11969,0.31106,0.24138,0.98242
0.12283,0.29455,0.27586,0.97754
0.12441,0.27475,0.34483,0.97949
0.12756,0.25743,0.31034,0.98047
0.13543,0.2401,0.31034,0.97852
0.14016,0.22607,0.31034,0.97852
0.14803,0.21452,0.31034,0.97461
0.1622,0.20545,0.41379,0.96484
0.17953,0.19472,0.31034,0.97949
0.19685,0.18317,0.27586,0.98633
0.20787,0.17657,0.27586,0.98535
0.21417,0.17162,0.27586,0.98535
0.2189,0.16914,0.27586,0.98535
0.22992,0.16089,0.24138,0.98535
0.24252,0.15264,0.24138,0.98438
0.25354,0.14439,0.24138,0.9834
0.26299,0.14026,0.24138,0.98242
0.27402,0.13861,0.24138,0.98438
0.27874,0.13366,0.24138,0.97949
0.27874,0.13036,0.24138,0.98145
0.28189,0.12871,0.27586,0.97559
0.28504,0.12789,0.27586,0.97168
0.28976,0.12789,0.31034,0.96777
0.29606,0.12706,0.31034,0.96973
0.30709,0.12459,0.31034,0.96777
0.31654,0.12129,0.34483,0.96582
0.32283,0.11634,0.34483,0.96484
0.32598,0.10809,0.37931,0.96387
0.33228,0.10066,0.44828,0.95898
0.33228,0.094884,0.48276,0.95605
0.33701,0.089109,0.41379,0.96094
0.33543,0.078383,0.27586,0.97168
0.33543,0.068482,0.2069,0.97559
0.34016,0.056931,0.17241,0.97949
0.34803,0.042079,0.17241,0.9834
0.35748,0.028053,0.13793,0.99023
0.36693,0.014026,0.10345,0.99219
0.37323,0,0.10345,0.99219
0.33228,0.096463,0.47333,0.95686
0.29668,0.12692,0.31034,0.96962
0.35408,0.03197,0.15585,0.98551
0.24412,0.15144,0.24138,0.98423
0.33663,0.089573,0.41934,0.96054
0.29428,0.12703,0.31034,0.96777
0.26174,0.13983,0.24138,0.98276
0.20389,0.17895,0.27586,0.9857
0.33847,0.061053,0.18472,0.9781
0.33526,0.092111,0.40834,0.9614
0.37178,0.0025739,0.10661,0.99201
0.28583,0.13803,0.35855,0.96563
0.096109,0.38991,0.17685,0.9862
0.10001,0.38249,0.17241,0.98564
0.28336,0.12833,0.27586,0.97376
0.30105,0.10802,0.22781,0.97796
0.11381,0.32951,0.20924,0.98515
0.35896,0.025855,0.13253,0.99054
0.33228,0.095263,0.4805,0.95625
0.10254,0.37621,0.17369,0.98535
0.062096,0.44625,0.10444,0.98633
0.30379,0.12533,0.31034,0.96836
0.31015,0.12286,0.3366,0.96629
0.13094,0.249,0.31034,0.97994
0.31664,0.1212,0.34483,0.9658
0.33374,0.093104,0.46149,0.95756
0.27874,0.1304,0.24138,0.98143
0.11766,0.31742,0.2303,0.98336
0.23432,0.15801,0.24138,0.98501
0.29616,0.13114,0.35628,0.96484
0.081807,0.41885,0.13793,0.98633
0.34302,0.051538,0.17241,0.98091
0.068158,0.4366,0.11751,0.98633
0.19701,0.18306,0.27586,0.98632
0.12662,0.2626,0.32065,0.98018
0.13089,0.25009,0.31034,0.97964
0.25088,0.14625,0.24138,0.98362
0.33131,0.10181,0.43756,0.95974
0.26006,0.14255,0.24138,0.98371
0.10539,0.36439,0.18187,0.98535
0.33659,0.065662,0.19848,0.97654
0.34291,0.052822,0.18644,0.98022
0.27874,0.13343,0.24138,0.97963
0.33952,0.059916,0.19571,0.97812
0.13791,0.23273,0.31034,0.97852
0.26202,0.14069,0.24138,0.98252
0.20826,0.17591,0.27586,0.98582
0.21663,0.17067,0.27586,0.98535
0.24941,0.14748,0.24138,0.98376
