0.26299,0.59488,0.13793,0.98535
0.26772,0.59076,0.2069,0.98145
0.27559,0.58663,0.24138,0.97852
0.28346,0.58333,0.24138,0.97656
0.28976,0.58086,0.24138,0.97656
0.29134,0.57838,0.27586,0.97363
0.29134,0.57591,0.27586,0.97363
0.29134,0.57426,0.24138,0.97656
0.28976,0.57261,0.27586,0.97363
0.28661,0.57178,0.27586,0.97363
0.28346,0.57096,0.27586,0.97363
0.28031,0.57013,0.31034,0.9707
0.27402,0.56766,0.31034,0.9707
0.26929,0.56106,0.27586,0.97363
0.26142,0.55528,0.24138,0.97656
0.25827,0.55198,0.27586,0.97363
0.25512,0.55033,0.31034,0.9707
0.25354,0.54785,0.31034,0.9707
0.25197,0.54538,0.31034,0.9707
0.24882,0.54125,0.31034,0.9707
0.24252,0.53878,0.31034,0.9707
0.23465,0.53465,0.27586,0.97363
0.2315,0.52888,0.24138,0.97656
0.22835,0.52063,0.2069,0.97852
0.22835,0.51238,0.17241,0.98145
0.2315,0.50413,0.17241,0.98145
0.23622,0.49835,0.17241,0.98242
0.24409,0.4934,0.17241,0.9834
0.24882,0.48927,0.17241,0.9834
0.25039,0.48432,0.13793,0.9834
0.25039,0.47937,0.13793,0.98438
0.25354,0.47442,0.10345,0.98535
0.25984,0.46452,0.10345,0.98535
0.26772,0.4538,0.10345,0.98828
0.27717,0.44142,0.10345,0.99023
0.30079,0.42904,0.10345,0.99219
0.28166,0.58409,0.24138,0.97701
0.25443,0.54924,0.31034,0.9707
0.2403,0.49578,0.17241,0.98293
0.2402,0.49672,0.17241,0.98279
0.26411,0.55807,0.31034,0.9707
0.2905,0.57415,0.27586,0.97363
0.22835,0.52013,0.20482,0.97869
0.25526,0.47192,0.10345,0.98571
0.25065,0.47897,0.13514,0.98445
0.27246,0.56623,0.31034,0.9707
0.27504,0.58692,0.23898,0.97872
0.27629,0.44259,0.10345,0.98999
0.26876,0.4568,0.10345,0.98684
0.2357,0.50052,0.17241,0.98192
0.25093,0.54429,0.31034,0.9707
0.28239,0.58197,0.24138,0.97656
0.29134,0.57772,0.27586,0.97363
0.22887,0.51789,0.20118,0.979
0.25192,0.54559,0.31034,0.9707
0.24856,0.54525,0.27586,0.97363
0.24808,0.54096,0.31034,0.9707
0.29134,0.57769,0.27586,0.97363
0.28417,0.57114,0.27586,0.97363
0.245,0.55203,0.15584,0.98332
0.25309,0.54715,0.31034,0.9707
0.24852,0.48949,0.17241,0.98338
0.2843,0.57118,0.27586,0.97363
0.28937,0.5725,0.27586,0.97363
0.27936,0.44027,0.10345,0.99042
0.28864,0.57638,0.24138,0.9769
0.28672,0.57181,0.27586,0.97363
0.24976,0.48336,0.15181,0.98398
0.22961,0.514,0.19304,0.97969
0.29134,0.57702,0.27586,0.97363
0.26584,0.55821,0.27586,0.97363
0.26146,0.46232,0.10345,0.98595
0.26981,0.56139,0.31034,0.9707
0.29692,0.43107,0.10345,0.99187
0.25681,0.55101,0.31034,0.9707
0.28426,0.57116,0.27586,0.97363
0.27009,0.56088,0.27586,0.97363
0.28935,0.57466,0.27586,0.97363
0.2836,0.57099,0.27586,0.97363
0.25461,0.54953,0.31034,0.9707
0.23287,0.50244,0.17241,0.98173
0.2868,0.57783,0.24138,0.97713
0.26007,0.46492,0.10345,0.9867
0.29002,0.57314,0.27586,0.97363
0.29,0.57311,0.27586,0.97363
0.28708,0.58191,0.24138,0.97656
0.24551,0.49136,0.16465,0.9834
0.25039,0.47951,0.13793,0.98435
0.25424,0.54895,0.31034,0.9707
0.23539,0.49937,0.17241,0.98225
0.24266,0.54076,0.27586,0.97363
0.24255,0.53879,0.31034,0.9707
0.25237,0.54621,0.31034,0.9707
0.23114,0.50601,0.17634,0.98111
