0.050394,0.55611,0.13793,0.98633
0.050394,0.54455,0.13793,0.98535
0.050394,0.53053,0.17241,0.98438
0.048819,0.51485,0.2069,0.9834
0.048819,0.49835,0.24138,0.98242
0.048819,0.48267,0.24138,0.98242
0.047244,0.46782,0.24138,0.98242
0.045669,0.45215,0.27586,0.98145
0.044094,0.43564,0.27586,0.98145
0.045669,0.41997,0.27586,0.97949
0.050394,0.40512,0.27586,0.97852
0.055118,0.38944,0.27586,0.97852
0.056693,0.38696,0.27586,0.97852
0.056693,0.37871,0.27586,0.97852
0.056693,0.37376,0.27586,0.97852
0.056693,0.35974,0.24138,0.98242
0.056693,0.34653,0.2069,0.98438
0.059843,0.33086,0.2069,0.9834
0.059843,0.32508,0.2069,0.9834
0.059843,0.31353,0.2069,0.9834
0.059843,0.2962,0.2069,0.9834
0.058268,0.2797,0.2069,0.98242
0.055118,0.2632,0.17241,0.98145
0.055118,0.2467,0.13793,0.98047
0.055118,0.23515,0.13793,0.98145
0.056693,0.22607,0.13793,0.98047
0.059843,0.217,0.17241,0.97949
0.061417,0.2071,0.2069,0.97852
0.061417,0.19719,0.2069,0.97852
0.061417,0.19554,0.17241,0.98047
0.066142,0.18729,0.10345,0.9834
0.070866,0.18069,0.068966,0.98535
0.07874,0.17244,0.068966,0.98633
0.057806,0.33487,0.2069,0.98403
0.050394,0.55183,0.14369,0.986
0.047378,0.46908,0.24138,0.98242
0.058128,0.33939,0.2069,0.98393
0.050394,0.54042,0.14809,0.98506
0.060264,0.21126,0.17241,0.97975
0.048542,0.48006,0.24138,0.98242
0.055234,0.38865,0.27586,0.97852
0.060613,0.2073,0.18929,0.97901
0.05677,0.27186,0.1905,0.98196
0.04744,0.47161,0.24138,0.98242
0.061417,0.19901,0.2069,0.97852
0.044633,0.44128,0.27586,0.98145
0.048819,0.50582,0.22577,0.98286
0.059843,0.3277,0.2069,0.9834
0.055118,0.24382,0.13793,0.98071
0.059716,0.32594,0.2069,0.98344
0.057207,0.34398,0.2069,0.98422
0.056463,0.37605,0.27586,0.97852
0.056833,0.27219,0.19119,0.98198
0.056693,0.38385,0.27586,0.97852
0.047823,0.47328,0.24138,0.98242
0.056349,0.23058,0.13793,0.98047
0.059032,0.33489,0.2069,0.98365
0.045669,0.43804,0.27586,0.98059
0.059843,0.32365,0.2069,0.9834
0.063575,0.19783,0.11282,0.9826
0.057909,0.27782,0.20297,0.98231
0.056693,0.37651,0.27586,0.97852
0.061417,0.20124,0.18942,0.97951
0.056693,0.37771,0.27586,0.97852
0.048801,0.49801,0.24138,0.98242
0.049713,0.40726,0.27586,0.97866
0.048277,0.41177,0.27586,0.97895
0.056693,0.38633,0.27586,0.97852
0.065456,0.19011,0.10595,0.98319
0.044569,0.44062,0.27586,0.98145
0.061275,0.21493,0.1236,0.98169
0.073334,0.17811,0.068966,0.98566
0.059843,0.30252,0.2069,0.9834
0.059098,0.29754,0.2069,0.98294
0.048819,0.4893,0.24138,0.98242
0.056548,0.37521,0.27586,0.97852
0.049468,0.40803,0.27586,0.97871
0.060172,0.21492,0.17964,0.97929
0.057726,0.27686,0.20096,0.98225
0.055558,0.24094,0.13793,0.98047
0.04649,0.46031,0.25789,0.98195
0.056176,0.38223,0.27586,0.97852
0.0497,0.53147,0.1683,0.98449
0.058493,0.22218,0.16257,0.98005
0.049719,0.40839,0.27586,0.97883
0.045619,0.45162,0.27586,0.98145
0.056693,0.38314,0.27586,0.97852
0.05796,0.34579,0.22751,0.98281
0.048819,0.49317,0.24138,0.98242
0.05787,0.27762,0.20254,0.9823
0.056693,0.37398,0.27586,0.97852
0.059305,0.29057,0.2069,0.98307
0.047013,0.46552,0.24645,0.98228
0.056222,0.38192,0.27586,0.97852
