0.069291,0.70957,0.13793,0.9834
0.075591,0.70132,0.13793,0.9834
0.085039,0.69142,0.13793,0.9834
0.097638,0.67987,0.13793,0.9834
0.11024,0.66832,0.13793,0.98145
0.12126,0.65677,0.17241,0.97949
0.13386,0.64521,0.2069,0.97852
0.14961,0.63284,0.24138,0.97754
0.16378,0.62129,0.24138,0.97754
0.17638,0.60891,0.24138,0.97656
0.18898,0.59571,0.24138,0.97559
0.20315,0.58251,0.24138,0.97656
0.21575,0.56931,0.24138,0.97656
0.22835,0.55693,0.24138,0.97656
0.24252,0.5462,0.24138,0.97754
0.25827,0.5363,0.2069,0.97852
0.27087,0.52475,0.17241,0.98145
0.27717,0.5165,0.17241,0.98438
0.28346,0.50825,0.13793,0.98535
0.29134,0.50165,0.10345,0.98633
0.30394,0.4967,0.10345,0.9873
0.31654,0.49175,0.10345,0.98828
0.33228,0.48597,0.10345,0.98828
0.34961,0.4835,0.10345,0.98828
0.3685,0.48515,0.10345,0.98828
0.39213,0.4901,0.10345,0.98828
0.070437,0.70825,0.13793,0.9834
0.32099,0.49025,0.10345,0.98789
0.26659,0.52867,0.18411,0.98045
0.080745,0.69592,0.13793,0.9834
0.07581,0.70111,0.13793,0.9834
0.34584,0.48691,0.10345,0.98828
0.094553,0.68287,0.13793,0.9834
0.17575,0.60953,0.24138,0.97661
0.15326,0.6297,0.22925,0.97788
0.15146,0.63133,0.24138,0.97754
0.35796,0.4848,0.10345,0.98828
0.15702,0.6268,0.24138,0.97754
0.23713,0.55085,0.24138,0.97734
0.17893,0.60624,0.24138,0.97636
0.083605,0.69292,0.13793,0.9834
0.25972,0.53497,0.20291,0.97885
0.29201,0.50139,0.10345,0.98638
0.36852,0.48515,0.10345,0.98828
0.10488,0.67323,0.13793,0.98228
0.27213,0.5231,0.17241,0.98203
0.26487,0.53025,0.18881,0.98005
0.26952,0.52598,0.17609,0.98113
0.19895,0.58642,0.24138,0.97627
0.13497,0.64434,0.20934,0.97845
0.0966,0.68096,0.13793,0.9834
0.083893,0.69274,0.13793,0.9834
0.3363,0.4854,0.10345,0.98828
0.13462,0.6446,0.20778,0.97849
0.18865,0.59605,0.24138,0.97561
0.36288,0.48808,0.10345,0.98828
0.13984,0.64051,0.22,0.97814
0.29689,0.49947,0.10345,0.98676
0.25936,0.5353,0.20391,0.97877
0.22119,0.56397,0.24138,0.97656
0.13318,0.64584,0.20504,0.97857
0.32364,0.48914,0.10345,0.98828
0.33342,0.48581,0.10345,0.98828
0.099156,0.67848,0.13793,0.98316
0.2889,0.5037,0.11414,0.98603
0.10216,0.67572,0.13793,0.9827
0.19329,0.5917,0.24138,0.97588
0.23013,0.5557,0.23932,0.97668
0.14864,0.6336,0.23926,0.9776
0.098183,0.67937,0.13793,0.98331
0.20501,0.58056,0.24138,0.97656
0.28963,0.50309,0.11095,0.98612
0.17554,0.60966,0.24138,0.97659
0.26114,0.53367,0.19903,0.97918
0.2515,0.54056,0.22172,0.9781
0.3608,0.48448,0.10345,0.98828
0.27139,0.52407,0.17241,0.98169
0.25387,0.53907,0.21653,0.97824
0.34002,0.48487,0.10345,0.98828
0.37433,0.48637,0.10345,0.98828
0.08629,0.69027,0.13793,0.9833
0.38038,0.48828,0.10345,0.98828
0.10238,0.67552,0.13793,0.98266
0.29281,0.50107,0.10345,0.98644
0.27063,0.52497,0.17305,0.98139
0.22585,0.55946,0.24138,0.97656
0.23732,0.55014,0.24138,0.97718
0.16926,0.6159,0.24138,0.97711
0.31242,0.49337,0.10345,0.98796
0.10665,0.6716,0.13793,0.982
0.2319,0.55424,0.24138,0.97681
0.079873,0.69737,0.13793,0.9834
0.23592,0.55171,0.23265,0.97706
0.31419,0.49282,0.10345,0.98766
